created_at,id,location_id,pot_id,pm2p5,pm10,pm1SPS,pm2p5SPS,pm4SPS,pm10SPS,millisSpentMeasuring,millisSpentConnecting,millisSpentSending,voltage,notes,created_at,updated_at,humidity,temperature,firmware_version,rssi_dbm,consecutive_successful_measures,consecutive_failed_measures,temperature_sht,humidity_sht,semver,firmware_version_id,seconds_until_next_measure,anomaly,is_healthy
2020-11-07 23:00:02,1286990,479,1157,6,6.0,5.46,6,5.98,6.0,11321,3052,,4.14,,2020-11-07 23:00:02,2020-11-07 23:00:02,0,0,,-53,29,0,-12.16,29.59,0.3.43,372,900,0,0
2020-11-07 23:15:02,1287065,479,1157,11,13.05,8.09,11,12.68,13.05,11321,3132,,4.14,,2020-11-07 23:15:02,2020-11-07 23:15:02,0,0,,-53,30,0,-12.76,29.65,0.3.43,372,900,0,0
2020-11-07 23:30:02,1287135,479,1157,9,10.43,7.91,9,10.26,10.43,11322,3085,,4.14,,2020-11-07 23:30:02,2020-11-07 23:30:02,0,0,,-53,31,0,-12.76,29.73,0.3.43,372,900,0,0
2020-11-07 23:45:01,1287207,479,1157,9,9.59,9.07,9,9.59,9.59,11321,3213,,4.14,,2020-11-07 23:45:01,2020-11-07 23:45:01,0,0,,-53,32,0,-12.76,29.75,0.3.43,372,900,0,0
2020-11-08 00:00:02,1287276,479,1157,14,14.46,13.68,14,14.46,14.46,11321,3078,,4.14,,2020-11-08 00:00:02,2020-11-08 00:00:02,0,0,,-53,33,0,-12.76,29.79,0.3.43,372,900,0,0
2020-11-08 00:15:01,1287358,479,1157,17,17.2,16.26,17,17.2,17.2,11322,3107,,4.14,,2020-11-08 00:15:01,2020-11-08 00:15:01,0,0,,-53,34,0,-12.76,29.93,0.3.43,372,900,0,0
2020-11-08 00:30:01,1287404,479,1157,11,11.19,10.58,11,11.19,11.19,11321,3092,,4.14,,2020-11-08 00:30:01,2020-11-08 00:30:01,0,0,,-53,35,0,-12.76,30.03,0.3.43,372,900,0,0
2020-11-08 00:45:01,1287449,479,1157,10,10.71,10.13,10,10.71,10.71,11321,3279,,4.14,,2020-11-08 00:45:01,2020-11-08 00:45:01,0,0,,-53,36,0,-12.76,30.05,0.3.43,372,900,0,0
2020-11-08 01:00:01,1287490,479,1157,11,11.75,11.11,11,11.75,11.75,11322,3171,,4.14,,2020-11-08 01:00:01,2020-11-08 01:00:01,0,0,,-53,37,0,-12.76,30.11,0.3.43,372,900,0,0
2020-11-08 01:15:02,1287538,479,1157,9,9.79,8.24,9,9.7,9.79,11321,3134,,4.14,,2020-11-08 01:15:02,2020-11-08 01:15:02,0,0,,-53,38,0,-12.76,30.23,0.3.43,372,900,0,0
2020-11-08 01:30:01,1287577,479,1157,12,12.04,11.38,12,12.04,12.04,11321,3127,,4.14,,2020-11-08 01:30:01,2020-11-08 01:30:01,0,0,,-53,39,0,-12.76,30.31,0.3.43,372,900,0,0
2020-11-08 01:45:04,1287621,479,1157,16,19.04,13.0,16,18.61,19.04,11321,3087,,4.13,,2020-11-08 01:45:04,2020-11-08 01:45:04,0,0,,-54,0,0,-13.64,29.65,0.3.43,372,900,0,0
2020-11-08 02:00:18,1287717,479,1157,9,9.62,9.09,9,9.62,9.62,11322,2878,,4.12,,2020-11-08 02:00:18,2020-11-08 02:00:18,0,0,,-55,1,0,-12.76,30.37,0.3.43,372,900,0,0
2020-11-08 02:15:18,1287784,479,1157,16,17.21,15.39,16,17.13,17.21,11321,2906,,4.13,,2020-11-08 02:15:18,2020-11-08 02:15:18,0,0,,-54,2,0,-12.79,30.37,0.3.43,372,900,0,0
2020-11-08 02:30:18,1287859,479,1157,14,14.45,12.75,14,14.37,14.45,11321,3148,,4.13,,2020-11-08 02:30:18,2020-11-08 02:30:18,0,0,,-55,3,0,-12.76,30.43,0.3.43,372,900,0,0
2020-11-08 02:45:20,1287922,479,1157,12,12.94,11.86,12,12.9,12.94,11321,3013,,4.13,,2020-11-08 02:45:20,2020-11-08 02:45:20,0,0,,-54,4,0,-12.76,30.47,0.3.43,372,900,0,0
2020-11-08 03:00:17,1287979,479,1157,14,14.35,13.57,14,14.35,14.35,11321,3021,,4.13,,2020-11-08 03:00:17,2020-11-08 03:00:17,0,0,,-53,5,0,-12.76,30.51,0.3.43,372,900,0,0
2020-11-08 03:15:21,1288042,479,1157,10,10.6,10.03,10,10.6,10.6,11322,3069,,4.13,,2020-11-08 03:15:21,2020-11-08 03:15:21,0,0,,-53,6,0,-12.79,30.59,0.3.43,372,900,0,0
2020-11-08 03:30:18,1288131,479,1157,17,17.6,16.65,17,17.6,17.6,11321,3322,,4.13,,2020-11-08 03:30:18,2020-11-08 03:30:18,0,0,,-54,7,0,-12.9,30.63,0.3.43,372,900,0,0
2020-11-08 03:45:17,1288189,479,1157,9,9.74,9.21,9,9.74,9.74,11321,2982,,4.13,,2020-11-08 03:45:17,2020-11-08 03:45:17,0,0,,-53,8,0,-12.83,30.67,0.3.43,372,900,0,0
2020-11-08 04:00:17,1288265,479,1157,16,16.87,15.95,16,16.87,16.87,11321,3158,,4.12,,2020-11-08 04:00:17,2020-11-08 04:00:17,0,0,,-54,9,0,-12.83,30.73,0.3.43,372,900,0,0
2020-11-08 04:15:19,1288323,479,1157,15,14.91,14.1,15,14.91,14.91,11322,3071,,4.13,,2020-11-08 04:15:19,2020-11-08 04:15:19,0,0,,-54,10,0,-12.9,30.75,0.3.43,372,900,0,0
2020-11-08 04:30:18,1288405,479,1157,13,13.42,12.69,13,13.42,13.42,11321,3142,,4.12,,2020-11-08 04:30:18,2020-11-08 04:30:18,0,0,,-54,11,0,-12.93,30.75,0.3.43,372,900,0,0
2020-11-08 04:45:18,1288473,479,1157,18,19.89,15.71,18,19.62,19.89,11321,3198,,4.12,,2020-11-08 04:45:18,2020-11-08 04:45:18,0,0,,-54,12,0,-13.07,30.84,0.3.43,372,900,0,0
2020-11-08 05:00:18,1288542,479,1157,13,12.94,12.24,13,12.94,12.94,11321,3028,,4.12,,2020-11-08 05:00:18,2020-11-08 05:00:18,0,0,,-54,13,0,-13.07,30.82,0.3.43,372,900,0,0
2020-11-08 05:15:18,1288595,479,1157,11,12.35,10.5,11,12.24,12.35,11322,3021,,4.12,,2020-11-08 05:15:18,2020-11-08 05:15:18,0,0,,-54,14,0,-13.07,30.82,0.3.43,372,900,0,0
2020-11-08 05:30:17,1288660,479,1157,10,10.33,8.98,10,10.26,10.33,11321,3295,,4.12,,2020-11-08 05:30:17,2020-11-08 05:30:17,0,0,,-54,15,0,-13.07,30.92,0.3.43,372,900,0,0
2020-11-08 05:45:21,1288747,479,1157,13,14.5,12.39,13,14.38,14.5,11321,3043,,4.12,,2020-11-08 05:45:21,2020-11-08 05:45:21,0,0,,-54,16,0,-13.18,30.88,0.3.43,372,900,0,0
2020-11-08 06:00:20,1288829,479,1157,16,16.19,15.31,16,16.19,16.19,11321,3213,,4.1,,2020-11-08 06:00:20,2020-11-08 06:00:20,0,0,,-54,17,0,-13.21,30.88,0.3.43,372,900,0,0
2020-11-08 06:15:18,1288880,479,1157,11,12.18,10.66,11,12.1,12.18,11321,3148,,4.12,,2020-11-08 06:15:18,2020-11-08 06:15:18,0,0,,-54,18,0,-13.21,30.96,0.3.43,372,900,0,0
2020-11-08 06:30:20,1288959,479,1157,8,8.72,8.24,8,8.72,8.72,11322,3120,,4.12,,2020-11-08 06:30:20,2020-11-08 06:30:20,0,0,,-54,19,0,-13.11,31.02,0.3.43,372,900,0,0
2020-11-08 06:45:17,1289015,479,1157,13,15.32,10.17,13,14.94,15.32,11321,3009,,4.11,,2020-11-08 06:45:17,2020-11-08 06:45:17,0,0,,-54,20,0,-13.18,30.96,0.3.43,372,900,0,0
2020-11-08 07:00:17,1289099,479,1157,12,12.74,12.04,12,12.74,12.74,11321,3101,,4.11,,2020-11-08 07:00:17,2020-11-08 07:00:17,0,0,,-54,21,0,-13.25,31.02,0.3.43,372,900,0,0
2020-11-08 07:15:18,1289160,479,1157,16,16.9,15.98,16,16.9,16.9,11321,3044,,4.11,,2020-11-08 07:15:18,2020-11-08 07:15:18,0,0,,-54,22,0,-13.25,31.0,0.3.43,372,900,0,0
2020-11-08 07:30:18,1289308,479,1157,15,15.38,14.54,15,15.38,15.38,11322,3162,,4.11,,2020-11-08 07:30:18,2020-11-08 07:30:18,0,0,,-53,23,0,-13.11,31.02,0.3.43,372,900,0,0
2020-11-08 07:45:22,1289398,479,1157,11,10.98,10.39,11,10.98,10.98,11321,3020,,4.11,,2020-11-08 07:45:22,2020-11-08 07:45:22,0,0,,-53,24,0,-13.0,30.92,0.3.43,372,900,0,0
2020-11-08 08:00:18,1289494,479,1157,11,11.13,10.52,11,11.13,11.13,11321,2991,,4.11,,2020-11-08 08:00:18,2020-11-08 08:00:18,0,0,,-53,25,0,-12.76,30.84,0.3.43,372,900,0,0
2020-11-08 08:15:20,1289559,479,1157,11,11.71,11.07,11,11.71,11.71,11321,3004,,4.11,,2020-11-08 08:15:20,2020-11-08 08:15:20,0,0,,-53,26,0,-12.76,30.73,0.3.43,372,900,0,0
2020-11-08 08:30:26,1289665,479,1157,9,9.16,7.98,9,9.1,9.16,11322,3393,,4.12,,2020-11-08 08:30:26,2020-11-08 08:30:26,0,0,,-53,27,0,-11.88,30.63,0.3.43,372,900,0,0
2020-11-08 08:30:27,1289669,479,1157,9,9.16,7.98,9,9.1,9.16,11322,3393,,4.12,,2020-11-08 08:30:27,2020-11-08 08:30:27,0,0,,-53,27,0,-11.88,30.63,0.3.43,372,900,0,0
2020-11-08 08:45:24,1289746,479,1157,14,16.22,12.38,14,15.96,16.22,11322,3079,,4.12,,2020-11-08 08:45:24,2020-11-08 08:45:24,0,0,,-53,28,0,-11.45,30.31,0.3.43,372,900,0,0
2020-11-08 08:45:26,1289756,479,1157,14,16.22,12.38,14,15.96,16.22,11322,3079,,4.12,,2020-11-08 08:45:26,2020-11-08 08:45:26,0,0,,-53,28,0,-11.45,30.31,0.3.43,372,900,0,0
2020-11-08 09:00:23,1289821,479,1157,12,12.74,12.04,12,12.74,12.74,11321,3011,,4.12,,2020-11-08 09:00:23,2020-11-08 09:00:23,0,0,,-53,29,0,-10.99,30.05,0.3.43,372,900,0,0
2020-11-08 09:15:26,1289893,479,1157,12,12.08,11.42,12,12.08,12.08,11321,3248,,4.13,,2020-11-08 09:15:26,2020-11-08 09:15:26,0,0,,-53,30,0,-10.46,29.69,0.3.43,372,900,0,0
2020-11-08 09:30:35,1289971,479,1157,9,10.37,7.02,9,10.13,10.37,11321,3205,,4.13,,2020-11-08 09:30:35,2020-11-08 09:30:35,0,0,,-53,31,0,-9.9,29.1,0.3.43,372,900,0,0
2020-11-08 09:30:37,1289982,479,1157,9,10.37,7.02,9,10.13,10.37,11321,3205,,4.13,,2020-11-08 09:30:37,2020-11-08 09:30:37,0,0,,-52,31,0,-9.9,29.1,0.3.43,372,900,0,0
2020-11-08 09:30:43,1290002,479,1157,9,10.37,7.02,9,10.13,10.37,11321,3205,,4.13,,2020-11-08 09:30:43,2020-11-08 09:30:43,0,0,,-52,31,0,-9.9,29.1,0.3.43,372,900,0,0
2020-11-08 09:30:55,1290089,479,1157,9,10.37,7.02,9,10.13,10.37,11321,3205,,4.13,,2020-11-08 09:30:55,2020-11-08 09:30:55,0,0,,-52,31,0,-9.9,29.1,0.3.43,372,900,0,0
2020-11-08 09:30:57,1290112,479,1157,9,10.37,7.02,9,10.13,10.37,11321,3205,,4.13,,2020-11-08 09:30:57,2020-11-08 09:30:57,0,0,,-53,31,0,-9.9,29.1,0.3.43,372,900,0,0
2020-11-08 09:45:35,1290186,479,1157,13,15.31,11.21,13,15.02,15.31,11321,11934,,4.15,,2020-11-08 09:45:35,2020-11-08 09:45:35,0,0,,-52,32,0,-9.3,28.34,0.3.43,372,900,0,0
2020-11-08 10:00:28,1290254,479,1157,13,14.39,11.15,13,14.18,14.39,11322,3071,,4.15,,2020-11-08 10:00:28,2020-11-08 10:00:28,0,0,,-53,33,0,-8.77,27.77,0.3.43,372,900,0,0
2020-11-08 10:15:29,1290320,479,1157,7,7.61,7.2,7,7.61,7.61,11322,3049,,4.16,,2020-11-08 10:15:29,2020-11-08 10:15:29,0,0,,-53,34,0,-8.35,27.13,0.3.43,372,900,0,0
2020-11-08 10:30:35,1290401,479,1157,12,12.06,11.4,12,12.06,12.06,11321,8373,,4.16,,2020-11-08 10:30:35,2020-11-08 10:30:35,0,0,,-53,35,0,-7.82,26.56,0.3.43,372,900,0,0
2020-11-08 10:45:32,1290458,479,1157,5,5.24,4.95,5,5.24,5.24,11321,2978,,4.17,,2020-11-08 10:45:32,2020-11-08 10:45:32,0,0,,-53,36,0,-7.43,25.96,0.3.43,372,900,0,0
2020-11-08 11:00:33,1290535,479,1157,6,5.64,5.33,6,5.64,5.64,11321,3562,,4.18,,2020-11-08 11:00:33,2020-11-08 11:00:33,0,0,,-53,37,0,-6.97,25.52,0.3.43,372,900,0,0
2020-11-08 11:15:39,1290608,479,1157,9,8.92,8.44,9,8.92,8.92,11321,8248,,4.18,,2020-11-08 11:15:39,2020-11-08 11:15:39,0,0,,-53,38,0,-6.59,24.97,0.3.43,372,900,0,0
2020-11-08 11:30:34,1290676,479,1157,5,4.77,4.51,5,4.77,4.77,11321,3140,,4.18,,2020-11-08 11:30:34,2020-11-08 11:30:34,0,0,,-53,39,0,-6.52,24.57,0.3.43,372,900,0,0
2020-11-08 11:45:37,1290749,479,1157,7,8.19,5.49,7,7.99,8.19,11321,3022,,4.17,,2020-11-08 11:45:37,2020-11-08 11:45:37,0,0,,-53,0,0,-7.75,23.92,0.3.43,372,900,0,0
2020-11-08 12:00:18,1290790,479,1157,9,10.02,7.19,9,9.82,10.02,11322,2904,,4.18,,2020-11-08 12:00:18,2020-11-08 12:00:18,0,0,,-53,1,0,-6.83,24.77,0.3.43,372,900,0,0
2020-11-08 12:15:18,1290865,479,1157,7,7.8100000000000005,6.58,7,7.74,7.8100000000000005,11322,2963,,4.18,,2020-11-08 12:15:18,2020-11-08 12:15:18,0,0,,-53,2,0,-6.52,24.31,0.3.43,372,900,0,0
2020-11-08 12:30:19,1290931,479,1157,8,8.56,8.09,8,8.56,8.56,11321,3344,,4.19,,2020-11-08 12:30:19,2020-11-08 12:30:19,0,0,,-52,3,0,-5.92,23.86,0.3.43,372,900,0,0
2020-11-08 12:45:21,1291007,479,1157,5,4.67,4.42,5,4.67,4.67,11321,3049,,4.19,,2020-11-08 12:45:21,2020-11-08 12:45:21,0,0,,-52,4,0,-5.39,23.36,0.3.43,372,900,0,0
2020-11-08 13:00:22,1291080,479,1157,8,7.97,7.54,8,7.97,7.97,11321,3135,,4.19,,2020-11-08 13:00:22,2020-11-08 13:00:22,0,0,,-52,5,0,-5.18,22.96,0.3.43,372,900,0,0
2020-11-08 13:15:23,1291158,479,1157,6,6.41,6.07,6,6.41,6.41,11321,3177,,4.2,,2020-11-08 13:15:23,2020-11-08 13:15:23,0,0,,-52,6,0,-4.79,22.64,0.3.43,372,900,0,0
2020-11-08 13:30:23,1291229,479,1157,9,12.34,6.34,9,11.88,12.34,11322,2992,,4.2,,2020-11-08 13:30:23,2020-11-08 13:30:23,0,0,,-53,7,0,-4.61,22.33,0.3.43,372,900,0,0
2020-11-08 13:45:23,1291308,479,1157,7,8.52,4.49,7,8.21,8.52,11322,3000,,4.2,,2020-11-08 13:45:23,2020-11-08 13:45:23,0,0,,-52,8,0,-4.33,22.01,0.3.43,372,900,0,0
2020-11-08 14:00:24,1291387,479,1157,8,9.33,6.35,8,9.12,9.33,11321,3062,,4.2,,2020-11-08 14:00:24,2020-11-08 14:00:24,0,0,,-53,9,0,-4.26,21.73,0.3.43,372,900,0,0
2020-11-08 14:15:24,1291463,479,1157,7,6.72,6.36,7,6.72,6.72,11321,3066,,4.2,,2020-11-08 14:15:24,2020-11-08 14:15:24,0,0,,-52,10,0,-4.29,21.41,0.3.43,372,900,0,0
2020-11-08 14:30:24,1291534,479,1157,4,4.26,2.67,4,4.15,4.26,11321,2999,,4.2,,2020-11-08 14:30:24,2020-11-08 14:30:24,0,0,,-53,11,0,-4.51,21.45,0.3.43,372,900,0,0
2020-11-08 14:45:24,1291607,479,1157,6,7.88,3.33,6,7.52,7.88,11321,3035,,4.2,,2020-11-08 14:45:24,2020-11-08 14:45:24,0,0,,-53,12,0,-4.65,21.45,0.3.43,372,900,0,0
2020-11-08 15:00:22,1291678,479,1157,5,5.14,4.86,5,5.14,5.14,11321,3036,,4.19,,2020-11-08 15:00:22,2020-11-08 15:00:22,0,0,,-53,13,0,-4.93,21.55,0.3.43,372,900,0,0
2020-11-08 15:15:22,1291759,479,1157,5,5.5,4.1,5,5.4,5.5,11322,3161,,4.19,,2020-11-08 15:15:22,2020-11-08 15:15:22,0,0,,-53,14,0,-5.39,21.81,0.3.43,372,900,0,0
2020-11-08 15:30:21,1291828,479,1157,4,4.16,3.94,4,4.16,4.16,11321,3147,,4.19,,2020-11-08 15:30:21,2020-11-08 15:30:21,0,0,,-53,15,0,-5.99,22.13,0.3.43,372,900,0,0
2020-11-08 15:45:19,1291903,479,1157,7,6.96,6.59,7,6.96,6.96,11321,3104,,4.19,,2020-11-08 15:45:19,2020-11-08 15:45:19,0,0,,-53,16,0,-6.55,22.64,0.3.43,372,900,0,0
2020-11-08 16:00:19,1291979,479,1157,6,6.14,5.8100000000000005,6,6.14,6.14,11321,3053,,4.18,,2020-11-08 16:00:19,2020-11-08 16:00:19,0,0,,-53,17,0,-7.15,23.22,0.3.43,372,900,0,0
2020-11-08 16:15:16,1292045,479,1157,8,8.31,7.86,8,8.31,8.31,11321,3179,,4.18,,2020-11-08 16:15:16,2020-11-08 16:15:16,0,0,,-53,18,0,-7.86,23.74,0.3.43,372,900,0,0
2020-11-08 16:30:14,1292118,479,1157,5,4.75,4.49,5,4.75,4.75,11321,3183,,4.18,,2020-11-08 16:30:14,2020-11-08 16:30:14,0,0,,-53,19,0,-8.46,24.27,0.3.43,372,900,0,0
2020-11-08 16:45:12,1292190,479,1157,10,11.41,9.18,10,11.27,11.41,11322,3025,,4.17,,2020-11-08 16:45:12,2020-11-08 16:45:12,0,0,,-53,20,0,-8.95,24.65,0.3.43,372,900,0,0
2020-11-08 17:00:12,1292256,479,1157,7,8.63,5.28,7,8.38,8.63,11321,3111,,4.18,,2020-11-08 17:00:12,2020-11-08 17:00:12,0,0,,-53,21,0,-9.3,25.01,0.3.43,372,900,0,0
2020-11-08 17:15:11,1292334,479,1157,7,7.6899999999999995,6.32,7,7.6,7.6899999999999995,11321,3383,,4.17,,2020-11-08 17:15:11,2020-11-08 17:15:11,0,0,,-53,22,0,-9.72,25.29,0.3.43,372,900,0,0
2020-11-08 17:30:10,1292403,479,1157,7,7.41,6.41,7,7.35,7.41,11321,3087,,4.17,,2020-11-08 17:30:10,2020-11-08 17:30:10,0,0,,-53,23,0,-9.9,25.76,0.3.43,372,900,0,0
2020-11-08 17:45:09,1292483,479,1157,6,6.3,4.99,6,6.21,6.3,11322,3161,,4.17,,2020-11-08 17:45:09,2020-11-08 17:45:09,0,0,,-53,24,0,-9.97,25.92,0.3.43,372,900,0,0
2020-11-08 18:00:09,1292558,479,1157,7,8.6,5.9,7,8.41,8.6,11321,3406,,4.17,,2020-11-08 18:00:09,2020-11-08 18:00:09,0,0,,-53,25,0,-10.25,26.18,0.3.43,372,900,0,0
2020-11-08 18:15:09,1292637,479,1157,6,6.7,5.22,6,6.6,6.7,11321,3371,,4.17,,2020-11-08 18:15:09,2020-11-08 18:15:09,0,0,,-53,26,0,-10.5,26.38,0.3.43,372,900,0,0
2020-11-08 18:30:09,1292706,479,1157,4,4.46,4.22,4,4.46,4.46,11321,4153,,4.17,,2020-11-08 18:30:09,2020-11-08 18:30:09,0,0,,-53,27,0,-10.64,26.52,0.3.43,372,900,0,0
2020-11-08 18:45:08,1292779,479,1157,9,9.43,8.91,9,9.43,9.43,11321,3194,,4.16,,2020-11-08 18:45:08,2020-11-08 18:45:08,0,0,,-54,28,0,-10.78,26.77,0.3.43,372,900,0,0
2020-11-08 19:00:07,1292845,479,1157,8,8.74,7.41,8,8.66,8.74,11322,3066,,4.16,,2020-11-08 19:00:07,2020-11-08 19:00:07,0,0,,-53,29,0,-10.96,27.01,0.3.43,372,900,0,0
2020-11-08 19:15:07,1292922,479,1157,7,8.18,5.98,7,8.02,8.18,11321,3198,,4.16,,2020-11-08 19:15:07,2020-11-08 19:15:07,0,0,,-53,30,0,-11.03,27.17,0.3.43,372,900,0,0
2020-11-08 19:30:07,1292990,479,1157,5,5.59,4.43,5,5.51,5.59,11321,3099,,4.16,,2020-11-08 19:30:07,2020-11-08 19:30:07,0,0,,-53,31,0,-11.13,27.45,0.3.43,372,900,0,0
2020-11-08 19:45:05,1293065,479,1157,3,4.07,2.7199999999999998,3,3.98,4.07,11321,3053,,4.16,,2020-11-08 19:45:05,2020-11-08 19:45:05,0,0,,-53,32,0,-11.17,27.61,0.3.43,372,900,0,0
2020-11-08 20:00:07,1293130,479,1157,8,9.75,5.54,8,9.43,9.75,11322,3151,,4.15,,2020-11-08 20:00:07,2020-11-08 20:00:07,0,0,,-53,33,0,-11.24,27.79,0.3.43,372,900,0,0
2020-11-08 20:15:06,1293204,479,1157,6,5.85,5.53,6,5.85,5.85,11321,3258,,4.16,,2020-11-08 20:15:06,2020-11-08 20:15:06,0,0,,-53,34,0,-11.42,27.89,0.3.43,372,900,0,0
2020-11-08 20:30:05,1293269,479,1157,5,6.0,4.92,5,5.9399999999999995,6.0,11321,2974,,4.16,,2020-11-08 20:30:05,2020-11-08 20:30:05,0,0,,-54,35,0,-11.52,27.97,0.3.43,372,900,0,0
2020-11-08 20:45:05,1293343,479,1157,9,9.64,7.98,9,9.54,9.64,11321,3296,,4.15,,2020-11-08 20:45:05,2020-11-08 20:45:05,0,0,,-53,36,0,-11.59,28.1,0.3.43,372,900,0,0
2020-11-08 21:00:06,1293413,479,1157,9,9.41,8.9,9,9.41,9.41,11322,3101,,4.15,,2020-11-08 21:00:06,2020-11-08 21:00:06,0,0,,-53,37,0,-11.59,28.26,0.3.43,372,900,0,0
2020-11-08 21:15:05,1293486,479,1157,8,8.95,6.97,8,8.82,8.95,11321,3195,,4.15,,2020-11-08 21:15:05,2020-11-08 21:15:05,0,0,,-53,38,0,-11.73,28.32,0.3.43,372,900,0,0
2020-11-08 21:30:04,1293551,479,1157,9,9.85,8.47,9,9.78,9.85,11321,3135,,4.15,,2020-11-08 21:30:04,2020-11-08 21:30:04,0,0,,-54,39,0,-11.8,28.44,0.3.43,372,900,0,0
2020-11-08 21:45:08,1293629,479,1157,10,11.06,8.61,10,10.9,11.06,11321,2981,,4.15,,2020-11-08 21:45:08,2020-11-08 21:45:08,0,0,,-55,0,0,-13.04,27.81,0.3.43,372,900,0,0
2020-11-08 22:00:18,1293727,479,1157,8,9.85,5.8,8,9.54,9.85,11322,2880,,4.15,,2020-11-08 22:00:18,2020-11-08 22:00:18,0,0,,-53,1,0,-11.91,28.54,0.3.43,372,900,0,0
2020-11-08 22:15:18,1293790,479,1157,8,8.89,7.03,8,8.77,8.89,11321,3016,,4.14,,2020-11-08 22:15:18,2020-11-08 22:15:18,0,0,,-53,2,0,-11.95,28.58,0.3.43,372,900,0,0
2020-11-08 22:30:18,1293861,479,1157,15,15.17,13.75,15,15.12,15.17,11321,3162,,4.14,,2020-11-08 22:30:18,2020-11-08 22:30:18,0,0,,-53,3,0,-11.98,28.74,0.3.43,372,900,0,0
2020-11-08 22:45:18,1293927,479,1157,5,5.48,5.18,5,5.48,5.48,11321,3041,,4.14,,2020-11-08 22:45:18,2020-11-08 22:45:18,0,0,,-53,4,0,-12.05,28.74,0.3.43,372,900,0,0
2020-11-08 23:00:18,1293997,479,1157,12,12.02,11.36,12,12.02,12.02,11321,3111,,4.14,,2020-11-08 23:00:18,2020-11-08 23:00:18,0,0,,-53,5,0,-12.12,28.96,0.3.43,372,900,0,0
2020-11-08 23:15:20,1294077,479,1157,9,9.62,8.16,9,9.54,9.62,11322,3042,,4.14,,2020-11-08 23:15:20,2020-11-08 23:15:20,0,0,,-54,6,0,-12.16,29.08,0.3.43,372,900,0,0
2020-11-08 23:30:20,1294138,479,1157,12,11.98,11.33,12,11.98,11.98,11321,4226,,4.14,,2020-11-08 23:30:20,2020-11-08 23:30:20,0,0,,-54,7,0,-12.76,29.08,0.3.43,372,900,0,0
2020-11-08 23:45:17,1294194,479,1157,12,13.14,11.69,12,13.08,13.14,11321,3036,,4.14,,2020-11-08 23:45:17,2020-11-08 23:45:17,0,0,,-54,8,0,-12.76,29.12,0.3.43,372,900,0,0
2020-11-09 00:00:19,1294274,479,1157,9,9.6,9.08,9,9.6,9.6,11321,3447,,4.14,,2020-11-09 00:00:19,2020-11-09 00:00:19,0,0,,-53,9,0,-12.76,29.14,0.3.43,372,900,0,0
2020-11-09 00:15:17,1294329,479,1157,6,6.05,5.72,6,6.05,6.05,11322,3019,,4.14,,2020-11-09 00:15:17,2020-11-09 00:15:17,0,0,,-53,10,0,-12.76,29.22,0.3.43,372,900,0,0
2020-11-09 00:30:17,1294373,479,1157,12,12.27,11.61,12,12.27,12.27,11321,3123,,4.14,,2020-11-09 00:30:17,2020-11-09 00:30:17,0,0,,-54,11,0,-12.76,29.26,0.3.43,372,900,0,0
2020-11-09 00:45:18,1294415,479,1157,13,13.83,13.08,13,13.83,13.83,11321,3309,,4.14,,2020-11-09 00:45:18,2020-11-09 00:45:18,0,0,,-54,12,0,-12.76,29.38,0.3.43,372,900,0,0
2020-11-09 01:00:17,1294457,479,1157,16,16.75,15.84,16,16.75,16.75,11321,3165,,4.14,,2020-11-09 01:00:17,2020-11-09 01:00:17,0,0,,-54,13,0,-12.76,29.38,0.3.43,372,900,0,0
2020-11-09 01:15:18,1294496,479,1157,11,11.69,11.06,11,11.69,11.69,11321,3024,,4.14,,2020-11-09 01:15:18,2020-11-09 01:15:18,0,0,,-54,14,0,-12.76,29.45,0.3.43,372,900,0,0
2020-11-09 01:30:18,1294543,479,1157,10,11.19,9.3,10,11.08,11.19,11322,3203,,4.14,,2020-11-09 01:30:18,2020-11-09 01:30:18,0,0,,-54,15,0,-12.76,29.42,0.3.43,372,900,0,0
2020-11-09 01:45:17,1294579,479,1157,11,10.93,10.34,11,10.93,10.93,11321,3042,,4.14,,2020-11-09 01:45:17,2020-11-09 01:45:17,0,0,,-54,16,0,-12.76,29.47,0.3.43,372,900,0,0
2020-11-09 02:00:18,1294649,479,1157,14,14.53,13.74,14,14.53,14.53,11321,3054,,4.13,,2020-11-09 02:00:18,2020-11-09 02:00:18,0,0,,-54,17,0,-12.76,29.57,0.3.43,372,900,0,0
2020-11-09 02:15:17,1294705,479,1157,17,18.57,16.24,17,18.45,18.57,11321,3417,,4.13,,2020-11-09 02:15:17,2020-11-09 02:15:17,0,0,,-54,18,0,-12.76,29.65,0.3.43,372,900,0,0
2020-11-09 02:30:18,1294773,479,1157,10,11.35,8.56,10,11.16,11.35,11321,3185,,4.13,,2020-11-09 02:30:18,2020-11-09 02:30:18,0,0,,-54,19,0,-12.76,29.65,0.3.43,372,900,0,0
2020-11-09 02:45:19,1294837,479,1157,11,11.57,10.94,11,11.57,11.57,11322,3087,,4.13,,2020-11-09 02:45:19,2020-11-09 02:45:19,0,0,,-54,20,0,-12.76,29.69,0.3.43,372,900,0,0
2020-11-09 03:00:18,1294885,479,1157,12,13.9,10.65,12,13.69,13.9,11321,3265,,4.13,,2020-11-09 03:00:18,2020-11-09 03:00:18,0,0,,-54,21,0,-12.83,29.73,0.3.43,372,900,0,0
